Categoría,Archivo,Ruta local,URL pública
"LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA",R7503.jpg,"C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA\R7503.jpg",https://i.ibb.co/Q3JGSm3R/e7ee522a045f.jpg
"LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA",R7503PART.jpg,"C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA\R7503PART.jpg",https://i.ibb.co/vCWXcKZ6/9d485da50bed.jpg
"LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA",R9101S.jpg,"C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA\R9101S.jpg",https://i.ibb.co/HTY54TV9/a61d5071a24c.jpg
"LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA",R97201.jpg,"C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CAFETERAS, HERVIDORES Y PURIFICADORES DE AGUA\R97201.jpg",https://i.ibb.co/PGgmmR5G/b7123c3910d9.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CEPILLOS PARA EL CABELLO,R9412.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CEPILLOS PARA EL CABELLO\R9412.jpg,https://i.ibb.co/h12SsRYK/6bb3dc3648a4.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CEPILLOS PARA EL CABELLO,R94565.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\CEPILLOS PARA EL CABELLO\R94565.jpg,https://i.ibb.co/Xk8yxt8G/ad68b4436e76.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE GAS,R8032B.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE GAS\R8032B.jpg,https://i.ibb.co/7N1BYxbB/75f80e61242d.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE GAS,R8035.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE GAS\R8035.jpg,https://i.ibb.co/DfyNtYq2/543535876fe2.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE GAS,r8052.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE GAS\r8052.jpg,https://i.ibb.co/WNQmpZdn/fb35e6d04589.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE GAS,R8500.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE GAS\R8500.jpg,https://i.ibb.co/Dj1L01d/cc09ec0b9e16.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE GAS,R8501.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE GAS\R8501.jpg,https://i.ibb.co/Mkshj89g/e04c1ec0b309.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE GAS,R8502.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE GAS\R8502.jpg,https://i.ibb.co/5ghdsR29/fec82ceebacf.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE INFRARROJOS,R98027.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE INFRARROJOS\R98027.jpg,https://i.ibb.co/5XYTV2t1/4e06ce0fb376.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE INFRARROJOS,R98028.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE INFRARROJOS\R98028.jpg,https://i.ibb.co/k25LqGKw/0081ddc8497f.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE INFRARROJOS,R98029.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE INFRARROJOS\R98029.jpg,https://i.ibb.co/6c7yVTtj/639e2ddcb07b.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE INFRARROJOS,R98036.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE INFRARROJOS\R98036.jpg,https://i.ibb.co/cSyYpYYR/373934b1fa8d.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE INFRARROJOS,R98046B.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE INFRARROJOS\R98046B.jpg,https://i.ibb.co/HTv82RCy/f652704f8d0a.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE INFRARROJOS,R98061.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\COCINAS DE INFRARROJOS\R98061.jpg,https://i.ibb.co/gbJmFhW9/39a0204130db.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\DONERAS,R92205.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\DONERAS\R92205.jpg,https://i.ibb.co/nN0tWDzW/0412c9dd68ef.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\DONERAS,R92219R.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\DONERAS\R92219R.jpg,https://i.ibb.co/qYvzj3Xg/a81c70c1df22.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\ESTRACTORES DE JUGO,R92733.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\ESTRACTORES DE JUGO\R92733.jpg,https://i.ibb.co/G4kghDsg/069b76fb8b42.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\ESTRACTORES DE JUGO,R92805.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\ESTRACTORES DE JUGO\R92805.jpg,https://i.ibb.co/r2Gq5xmd/86777189c097.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\ESTRACTORES DE JUGO,R92811.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\ESTRACTORES DE JUGO\R92811.jpg,https://i.ibb.co/BKd0fr8H/92b87a2bf549.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\ESTRACTORES DE JUGO,R92831.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\ESTRACTORES DE JUGO\R92831.jpg,https://i.ibb.co/pB8f0PM4/a8f3d64e0693.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\ESTRACTORES DE JUGO,R9611.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\ESTRACTORES DE JUGO\R9611.jpg,https://i.ibb.co/S7Hn8RBH/6308e6039f7c.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\ESTRACTORES DE JUGO,R9617.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\ESTRACTORES DE JUGO\R9617.jpg,https://i.ibb.co/BVBxyc26/d97dd0cc61b8.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\ESTRACTORES DE JUGO,R9638.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\ESTRACTORES DE JUGO\R9638.jpg,https://i.ibb.co/bRHm1n21/e5f4482ce165.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\FREIDORAS PROFUNDAS,R5221.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\FREIDORAS PROFUNDAS\R5221.jpg,https://i.ibb.co/Ng46fFGf/99c0cd930e92.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\FREIDORAS PROFUNDAS,R95220.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\FREIDORAS PROFUNDAS\R95220.jpg,https://i.ibb.co/QjDcYKhF/90ec0677c27b.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\FREIDORAS PROFUNDAS,R95229.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\FREIDORAS PROFUNDAS\R95229.jpg,https://i.ibb.co/svDR6Sv3/8d095cc29d75.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\FREIDORAS PROFUNDAS,R95249.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\FREIDORAS PROFUNDAS\R95249.jpg,https://i.ibb.co/Mk4qvGq8/a983b1274c1e.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\HORNOS ELECTRICOS,R95305B.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\HORNOS ELECTRICOS\R95305B.jpg,https://i.ibb.co/nq7gZLGF/b6e4736aeac1.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\HORNOS ELECTRICOS,R95305W.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\HORNOS ELECTRICOS\R95305W.jpg,https://i.ibb.co/wr0swVxG/3c5a2551320d.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\JUEGO DE OLLAS Y MOLEDOR DE CONDIMENTOS,R741.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\JUEGO DE OLLAS Y MOLEDOR DE CONDIMENTOS\R741.jpg,https://i.ibb.co/CpDzGt6v/3ff781cbe055.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\JUEGO DE OLLAS Y MOLEDOR DE CONDIMENTOS,R80002.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\JUEGO DE OLLAS Y MOLEDOR DE CONDIMENTOS\R80002.jpg,https://i.ibb.co/SWsk09f/f909e16277b9.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\LICUADORAS,R92834.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\LICUADORAS\R92834.jpg,https://i.ibb.co/r2QRhZ4Q/53b2398af29b.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\LICUADORAS,R92863.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\LICUADORAS\R92863.jpg,https://i.ibb.co/N6kcD9st/ebfd3cd82f79.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\LICUADORAS,R92877.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\LICUADORAS\R92877.jpg,https://i.ibb.co/Dg7LQ7C1/70e96d36f3bf.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\LICUADORAS,R92889.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\LICUADORAS\R92889.jpg,https://i.ibb.co/s9Y2H4xc/456a5accad2b.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\MAQUINAS DE COTUFA,R99012.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\MAQUINAS DE COTUFA\R99012.jpg,https://i.ibb.co/MxBwxt0h/4e88c1d37935.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\MAQUINAS DE COTUFA,R99014.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\MAQUINAS DE COTUFA\R99014.jpg,https://i.ibb.co/ynWPP5nk/720064ee63e2.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\MAQUINAS DE YOGURT Y HIELERA,R90300.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\MAQUINAS DE YOGURT Y HIELERA\R90300.jpg,https://i.ibb.co/0RxDg22X/494b6de84f93.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\MAQUINAS DE YOGURT Y HIELERA,R914400.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\MAQUINAS DE YOGURT Y HIELERA\R914400.jpg,https://i.ibb.co/tpj2prsj/f5e241f2fe66.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\MAQUINAS DE YOGURT Y HIELERA,R914404.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\MAQUINAS DE YOGURT Y HIELERA\R914404.jpg,https://i.ibb.co/9mXKVvJ5/cb231a76f793.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\OLLAS Y SARTENES ELECTRICOS,R9166W.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\OLLAS Y SARTENES ELECTRICOS\R9166W.jpg,https://i.ibb.co/93Gnw81V/6bfaf98210f5.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\OLLAS Y SARTENES ELECTRICOS,R9179.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\OLLAS Y SARTENES ELECTRICOS\R9179.jpg,https://i.ibb.co/5xr1dCky/b00a04585f49.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\OLLAS Y SARTENES ELECTRICOS,R9180.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\OLLAS Y SARTENES ELECTRICOS\R9180.jpg,https://i.ibb.co/nM595R04/bbe4d5296741.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\OLLAS Y SARTENES ELECTRICOS,R95410.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\OLLAS Y SARTENES ELECTRICOS\R95410.jpg,https://i.ibb.co/cK6ypXkM/467854d7c249.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\OLLAS Y SARTENES ELECTRICOS,R95411.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\OLLAS Y SARTENES ELECTRICOS\R95411.jpg,https://i.ibb.co/Ps7J7t3D/c54b70965261.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA,R1313B.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA\R1313B.jpg,https://i.ibb.co/NgG7PP3V/9b9847b30917.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA,R4102W.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA\R4102W.jpg,https://i.ibb.co/8LX5K82m/0a6395d68698.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA,R91171B.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA\R91171B.jpg,https://i.ibb.co/7tCWKBqW/3c79c9d69de1.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA,R91171R.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA\R91171R.jpg,https://i.ibb.co/rKWCqbv1/9ee41a0d4b88.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA,R91234B.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA\R91234B.jpg,https://i.ibb.co/cKYD2RkF/4d01cf482e45.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA,R91245B.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA\R91245B.jpg,https://i.ibb.co/2752rvyM/055efc7a43f2.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA,R91266G.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA\R91266G.jpg,https://i.ibb.co/HRjdg5y/704508bf05ec.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA,R91267.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PLANCHAS DE ROPA\R91267.jpg,https://i.ibb.co/9H2Gzjt2/488b38fe1161.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PROCESADORES DE ALIMENTOS,R97014.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PROCESADORES DE ALIMENTOS\R97014.jpg,https://i.ibb.co/MD8jk4Mf/7b8eb567cf4e.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PROCESADORES DE ALIMENTOS,R97126.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PROCESADORES DE ALIMENTOS\R97126.jpg,https://i.ibb.co/0z35JvT/72a87b79e088.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PROCESADORES DE ALIMENTOS,R97709.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\PROCESADORES DE ALIMENTOS\R97709.jpg,https://i.ibb.co/HTynpcfb/3fdb9a2d53ee.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\SANDWICHERA Y PARRILLERA,R9207S.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\SANDWICHERA Y PARRILLERA\R9207S.jpg,https://i.ibb.co/ZRbVGtSq/d4cd217dfbd1.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\SANDWICHERA Y PARRILLERA,R9516.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\SANDWICHERA Y PARRILLERA\R9516.jpg,https://i.ibb.co/Kjr7C9mJ/0e412a52003d.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\SANDWICHERA Y PARRILLERA,R9540.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\SANDWICHERA Y PARRILLERA\R9540.jpg,https://i.ibb.co/xK4y2820/0fc4dce68054.jpg
LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\SANDWICHERA Y PARRILLERA,R9541.jpg,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\LISTO_PROCESADAS\ELECTRODOMESTICOS\RAF\LISTO\SANDWICHERA Y PARRILLERA\R9541.jpg,https://i.ibb.co/QvYjL2gX/d531e23245b2.jpg
MICROFONO Y ECUALIZDOR,AV298BT.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\MICROFONO Y ECUALIZDOR\AV298BT.jpg,https://i.ibb.co/5g7YY8fg/e08a667c80f6.jpg
MICROFONO Y ECUALIZDOR,ZQS1M505.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\MICROFONO Y ECUALIZDOR\ZQS1M505.jpg,https://i.ibb.co/JjMrTbzR/3cd75014daa2.jpg
MICROFONO Y ECUALIZDOR,ZQS2M506.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\MICROFONO Y ECUALIZDOR\ZQS2M506.jpg,https://i.ibb.co/PZ8PJLRP/cea69431b0ce.jpg
TV,HDL117B.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\TV\HDL117B.jpg,https://i.ibb.co/cG0G3S2/3c3ce9ce9eb6.jpg
TV,Q2MINI.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\TV\Q2MINI.jpg,https://i.ibb.co/1t5cSCt2/e2fcfbd9d406.jpg
TV,SAT00127-32.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\TV\SAT00127-32.jpg,https://i.ibb.co/B5STRHg8/ca32f6011fb7.jpg
TV,SAT00127-32W.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\TV\SAT00127-32W.jpg,https://i.ibb.co/dsP1rtnX/94270d6ca9d4.jpg
TV,SAT00127-40W.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\TV\SAT00127-40W.jpg,https://i.ibb.co/jPRw2PRv/401465ec00d9.jpg
TV,SAT00157.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\TV\SAT00157.jpg,https://i.ibb.co/60T0WMnb/716be1017876.jpg
TV,SAT00158.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\TV\SAT00158.jpg,https://i.ibb.co/zVQY8Cbb/569b4e95d8e0.jpg
TV,SAT00159.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\TV\SAT00159.jpg,https://i.ibb.co/Kzw6bz7Q/079045355de4.jpg
TV,X400.PNG,C:\Users\Baddo\Desktop\LISTO\LISTO_PROCESADAS\TV\X400.jpg,https://i.ibb.co/XrkmCXdy/ee90eb4c37b5.jpg
